From	Entry	GeneID	Organism
ENSG00000182117	Q9NPE3	55505;	Homo sapiens (Human)
ENSG00000182117	A0A8V8TP28		Homo sapiens (Human)
ENSG00000182117	A0A8V8TPD4		Homo sapiens (Human)
ENSG00000182117	A0A8V8TPK8		Homo sapiens (Human)
ENSG00000182117	A0A8V8TQE5		Homo sapiens (Human)
ENSG00000182117	A0A8V8TQE9		Homo sapiens (Human)
ENSG00000182117	A0A8V8TQT0		Homo sapiens (Human)
ENSG00000182117	H0YM60		Homo sapiens (Human)
ENSG00000112851	Q96RT1	55914;	Homo sapiens (Human)
ENSG00000112851	A0A8V8TML0		Homo sapiens (Human)
ENSG00000112851	A0A8V8TML4		Homo sapiens (Human)
ENSG00000112851	A0A8V8TML6		Homo sapiens (Human)
ENSG00000112851	A0A8V8TMM1		Homo sapiens (Human)
ENSG00000112851	A0A8V8TN18		Homo sapiens (Human)
ENSG00000112851	A0A8V8TN23		Homo sapiens (Human)
ENSG00000112851	A0A8V8TN29		Homo sapiens (Human)
ENSG00000112851	A0A8V8TP04		Homo sapiens (Human)
ENSG00000112851	A0A8V8TP09		Homo sapiens (Human)
ENSG00000112851	A0A8V8TP15		Homo sapiens (Human)
ENSG00000112851	A0A8V8TPC7		Homo sapiens (Human)
ENSG00000112851	A0A8V8TPD2		Homo sapiens (Human)
ENSG00000112851	B4DIP2		Homo sapiens (Human)
ENSG00000112851	H0YA04		Homo sapiens (Human)
ENSG00000165899	Q3ZCN5		Homo sapiens (Human)
ENSG00000165899	A0A2R8YCH1		Homo sapiens (Human)
ENSG00000165899	A0A2R8YF04		Homo sapiens (Human)
ENSG00000165899	H0YIF7		Homo sapiens (Human)
ENSG00000165899	H0YIL4		Homo sapiens (Human)
ENSG00000165899	H7BXL6		Homo sapiens (Human)
ENSG00000185875	Q8IYQ7	79896;	Homo sapiens (Human)
ENSG00000130779	P30622	6249;	Homo sapiens (Human)
ENSG00000130779	A0A3B3IS27		Homo sapiens (Human)
ENSG00000130779	A0A3B3ISJ8		Homo sapiens (Human)
ENSG00000130779	A0A3B3ITA2		Homo sapiens (Human)
ENSG00000130779	F5H0N7		Homo sapiens (Human)
ENSG00000130779	F5H1T5		Homo sapiens (Human)
ENSG00000130779	F5H270		Homo sapiens (Human)
ENSG00000130779	F5H367		Homo sapiens (Human)
ENSG00000130779	F5H6A0		Homo sapiens (Human)
ENSG00000130779	J3KP58		Homo sapiens (Human)
ENSG00000180354	Q8N3F0	222166;	Homo sapiens (Human)
ENSG00000180354	C9JBT1		Homo sapiens (Human)
ENSG00000134330	Q2TAA2	285148;	Homo sapiens (Human)
ENSG00000134330	C9J5J2		Homo sapiens (Human)
ENSG00000134330	C9JDY4		Homo sapiens (Human)
ENSG00000134330	C9JE02		Homo sapiens (Human)
ENSG00000134330	F8WF34		Homo sapiens (Human)
ENSG00000134330	H7BXP8		Homo sapiens (Human)
ENSG00000134330	H7C5G1		Homo sapiens (Human)
ENSG00000161914	Q96CK0	115950;	Homo sapiens (Human)
ENSG00000161914	K7EJG9		Homo sapiens (Human)
ENSG00000161914	K7EKL4		Homo sapiens (Human)
ENSG00000161914	K7EL79		Homo sapiens (Human)
ENSG00000161914	K7ENS4		Homo sapiens (Human)
ENSG00000049540	P15502	2006;	Homo sapiens (Human)
ENSG00000049540	A0A8I5QKI6		Homo sapiens (Human)
ENSG00000049540	B3KRT8	2006;	Homo sapiens (Human)
ENSG00000049540	E7EN51		Homo sapiens (Human)
ENSG00000049540	E7EN65	2006;	Homo sapiens (Human)
ENSG00000049540	E7ENM0	2006;	Homo sapiens (Human)
ENSG00000049540	E7ENW7		Homo sapiens (Human)
ENSG00000049540	E7EP82		Homo sapiens (Human)
ENSG00000049540	E7EQH8		Homo sapiens (Human)
ENSG00000049540	E7ETP7		Homo sapiens (Human)
ENSG00000049540	E7EWS8		Homo sapiens (Human)
ENSG00000049540	E9PGX4		Homo sapiens (Human)
ENSG00000049540	G3V0G6	2006;	Homo sapiens (Human)
ENSG00000049540	G5E950	2006;	Homo sapiens (Human)
ENSG00000049540	H7C3K0		Homo sapiens (Human)
ENSG00000115107	Q658P3	55240;	Homo sapiens (Human)
ENSG00000115107	B8ZZX6	55240;	Homo sapiens (Human)
ENSG00000114631	Q9NZ53	50512;	Homo sapiens (Human)
ENSG00000146278	Q12796	10957;	Homo sapiens (Human)
ENSG00000146278	Q49A59		Homo sapiens (Human)
ENSG00000196123	Q68EN5	653319;	Homo sapiens (Human)
ENSG00000196123	I3L230		Homo sapiens (Human)
ENSG00000116096	P35270	6697;	Homo sapiens (Human)
ENSG00000063601	Q13613	8776;	Homo sapiens (Human)
ENSG00000063601	E9PIH9		Homo sapiens (Human)
ENSG00000063601	E9PPP8		Homo sapiens (Human)
ENSG00000063601	F8W764		Homo sapiens (Human)
ENSG00000063601	F8W8S8		Homo sapiens (Human)
ENSG00000063601	F8WA39	8776;	Homo sapiens (Human)
ENSG00000063601	H0YDX3		Homo sapiens (Human)
ENSG00000063601	H7BZJ1		Homo sapiens (Human)
ENSG00000063601	H7C406		Homo sapiens (Human)
ENSG00000063601	Q8NEC6	8776;	Homo sapiens (Human)
ENSG00000107779	P36894	657;	Homo sapiens (Human)
ENSG00000107779	A0A087X0P8		Homo sapiens (Human)
ENSG00000159592	Q9HC44	60313;	Homo sapiens (Human)
ENSG00000106546	P35869	196;	Homo sapiens (Human)
ENSG00000106546	A0A2R8Y7G1		Homo sapiens (Human)
ENSG00000108854	Q9HAU4	64750;	Homo sapiens (Human)
ENSG00000108854	J3QLG1		Homo sapiens (Human)
ENSG00000108854	J3QQM4		Homo sapiens (Human)
ENSG00000108854	J3QRY2		Homo sapiens (Human)
ENSG00000153094	O43521	10018;	Homo sapiens (Human)
ENSG00000153094	A0A0A0MRE7	10018;	Homo sapiens (Human)
ENSG00000153094	A0A0C4DH20	10018;	Homo sapiens (Human)
ENSG00000153094	C9J417		Homo sapiens (Human)
ENSG00000153094	E9PAM9		Homo sapiens (Human)
ENSG00000153094	H7BZE5		Homo sapiens (Human)
ENSG00000167302	Q96N21	146705;	Homo sapiens (Human)
ENSG00000167302	A0A1B0GV70		Homo sapiens (Human)
ENSG00000167302	I3L3N1		Homo sapiens (Human)
ENSG00000167302	I3L3R3		Homo sapiens (Human)
ENSG00000167302	I3L4J0		Homo sapiens (Human)
ENSG00000167302	I3L4S7		Homo sapiens (Human)
ENSG00000077380	Q13409	1781;	Homo sapiens (Human)
ENSG00000077380	E7EMU4		Homo sapiens (Human)
ENSG00000077380	E7EQL5		Homo sapiens (Human)
ENSG00000077380	E7EQU2		Homo sapiens (Human)
ENSG00000077380	E7ERH4		Homo sapiens (Human)
ENSG00000077380	E7ERR6		Homo sapiens (Human)
ENSG00000077380	E7ESD3		Homo sapiens (Human)
ENSG00000077380	E7ET01		Homo sapiens (Human)
ENSG00000077380	E7ETL8		Homo sapiens (Human)
ENSG00000077380	E7EU01		Homo sapiens (Human)
ENSG00000077380	E7EUM4		Homo sapiens (Human)
ENSG00000077380	E7EV09		Homo sapiens (Human)
ENSG00000077380	E9PGG1		Homo sapiens (Human)
ENSG00000186416	O15226	55922;	Homo sapiens (Human)
ENSG00000186416	A0A8I5KX72		Homo sapiens (Human)
ENSG00000100445	Q9NRG7	56948;	Homo sapiens (Human)
ENSG00000100445	F6RWC2	56948;	Homo sapiens (Human)
ENSG00000100445	G3V2Z6		Homo sapiens (Human)
ENSG00000100445	G3V3J5		Homo sapiens (Human)
ENSG00000100445	G3V451		Homo sapiens (Human)
ENSG00000100445	G3V4N6		Homo sapiens (Human)
ENSG00000100445	G3V4Z0		Homo sapiens (Human)
ENSG00000100445	G3V5T1		Homo sapiens (Human)
ENSG00000100445	H0YJ71		Homo sapiens (Human)
ENSG00000100445	Q86TZ5	56948;	Homo sapiens (Human)
ENSG00000173212	Q8N8X9	126868;	Homo sapiens (Human)
ENSG00000112685	Q96KP1	55770;	Homo sapiens (Human)
ENSG00000112685	Q2MDF5		Homo sapiens (Human)
ENSG00000185278	Q5TC79	84614;	Homo sapiens (Human)
ENSG00000182533	P56539	859;	Homo sapiens (Human)
ENSG00000115053	P19338	4691;	Homo sapiens (Human)
ENSG00000115053	A0A7I2V2S8		Homo sapiens (Human)
ENSG00000115053	A0A7I2V2U7		Homo sapiens (Human)
ENSG00000115053	A0A7I2V349		Homo sapiens (Human)
ENSG00000115053	A0A7I2V3F3		Homo sapiens (Human)
ENSG00000115053	A0A7I2V428		Homo sapiens (Human)
ENSG00000115053	A0A7I2V506		Homo sapiens (Human)
ENSG00000115053	A0A7I2V5M5		Homo sapiens (Human)
ENSG00000115053	A0A7I2V699		Homo sapiens (Human)
ENSG00000115053	C9JLB1		Homo sapiens (Human)
ENSG00000115053	H7BY16		Homo sapiens (Human)
ENSG00000089486	Q9H305	29965;	Homo sapiens (Human)
ENSG00000089486	H3BRY7		Homo sapiens (Human)
ENSG00000089486	H3BTN7		Homo sapiens (Human)
ENSG00000089486	H3BTX4		Homo sapiens (Human)
ENSG00000089486	K7EK15		Homo sapiens (Human)
ENSG00000089486	K7ELR4		Homo sapiens (Human)
ENSG00000089486	K7EM67		Homo sapiens (Human)
ENSG00000089486	K7ENR4		Homo sapiens (Human)
ENSG00000089486	K7ESA8		Homo sapiens (Human)
ENSG00000168028	P08865	3921;	Homo sapiens (Human)
ENSG00000168028	A0A0C4DG17	3921;	Homo sapiens (Human)
ENSG00000168028	A0A8V8TLA4		Homo sapiens (Human)
ENSG00000168028	A0A8V8TMP3		Homo sapiens (Human)
ENSG00000168028	A0A8V8TMX1		Homo sapiens (Human)
ENSG00000168028	A0A8V8TMZ8		Homo sapiens (Human)
ENSG00000168028	C9J9K3		Homo sapiens (Human)
ENSG00000168028	F8WD59		Homo sapiens (Human)
ENSG00000081870	Q9Y547	51668;	Homo sapiens (Human)
ENSG00000081870	A6NG08		Homo sapiens (Human)
ENSG00000081870	A6NIR2		Homo sapiens (Human)
ENSG00000081870	X6R7Y7		Homo sapiens (Human)
ENSG00000085377	P48147	5550;	Homo sapiens (Human)
ENSG00000085377	A0A499FJL1		Homo sapiens (Human)
ENSG00000085377	H0Y5Y0		Homo sapiens (Human)
ENSG00000102796	A0PJE2	79758;	Homo sapiens (Human)
ENSG00000102796	A0A087WUE0		Homo sapiens (Human)
ENSG00000102796	A0A494C138		Homo sapiens (Human)
ENSG00000102796	A0A8C8L8Z5		Homo sapiens (Human)
ENSG00000079335	Q9UNH5	8556;	Homo sapiens (Human)
ENSG00000079335	A0A0U1RQX7	8556;	Homo sapiens (Human)
ENSG00000079335	A0A2R8Y3W8		Homo sapiens (Human)
ENSG00000079335	A0A2R8Y5L8		Homo sapiens (Human)
ENSG00000079335	A0A2R8Y6L0		Homo sapiens (Human)
ENSG00000079335	A0A2R8YDJ8		Homo sapiens (Human)
ENSG00000079335	A0A2R8YEK7		Homo sapiens (Human)
ENSG00000079335	A0A2R8YGM0		Homo sapiens (Human)
ENSG00000079335	C9JSP6		Homo sapiens (Human)
ENSG00000116521	O14828	10067;	Homo sapiens (Human)
ENSG00000157554	P11308	2078;	Homo sapiens (Human)
ENSG00000157554	A0A0C4DG41	2078;	Homo sapiens (Human)
ENSG00000157554	A8MX39		Homo sapiens (Human)
ENSG00000157554	A8MZ24		Homo sapiens (Human)
ENSG00000157554	B5MDW0	2078;	Homo sapiens (Human)
ENSG00000185352	Q8IZP7	266722;	Homo sapiens (Human)
ENSG00000185352	A0A087X0G1		Homo sapiens (Human)
ENSG00000064545	Q9NX61	54929;	Homo sapiens (Human)
ENSG00000064545	K7EJK6		Homo sapiens (Human)
ENSG00000064545	K7EKY7		Homo sapiens (Human)
ENSG00000064545	K7EPA3		Homo sapiens (Human)
ENSG00000064545	K7EQ34		Homo sapiens (Human)
ENSG00000064545	K7EQE7		Homo sapiens (Human)
ENSG00000064545	U3KQT6		Homo sapiens (Human)
ENSG00000064545	V9GYP8		Homo sapiens (Human)
ENSG00000169871	Q9BRZ2	81844;	Homo sapiens (Human)
ENSG00000169871	A0A0D9SF19		Homo sapiens (Human)
ENSG00000169871	C9JI91		Homo sapiens (Human)
ENSG00000099860	O75293	4616;	Homo sapiens (Human)
ENSG00000099860	K7EM97		Homo sapiens (Human)
ENSG00000099860	K7EPQ8		Homo sapiens (Human)
ENSG00000099860	Q6IX74		Homo sapiens (Human)
ENSG00000141968	P15498	7409;	Homo sapiens (Human)
ENSG00000141968	A0A0A0MR07	7409;	Homo sapiens (Human)
ENSG00000141968	F5H5P4		Homo sapiens (Human)
ENSG00000141968	Q96D37	7409;	Homo sapiens (Human)
ENSG00000119946	Q9NRU3	26507;	Homo sapiens (Human)
ENSG00000119946	A0A8Q3SIV9	26507;	Homo sapiens (Human)
ENSG00000105401	Q16543	11140;	Homo sapiens (Human)
ENSG00000105401	K7EIU0		Homo sapiens (Human)
ENSG00000105401	K7EJ06		Homo sapiens (Human)
ENSG00000105401	K7EKQ2		Homo sapiens (Human)
ENSG00000105401	K7EL68		Homo sapiens (Human)
ENSG00000105401	K7EQA9		Homo sapiens (Human)
ENSG00000164081	Q9Y6I9	51368;	Homo sapiens (Human)
ENSG00000164081	A0A087WTU3	51368;	Homo sapiens (Human)
ENSG00000164081	C9J7N0		Homo sapiens (Human)
ENSG00000164081	C9JHH5		Homo sapiens (Human)
ENSG00000164081	C9JL43		Homo sapiens (Human)
ENSG00000164081	C9JUC3		Homo sapiens (Human)
ENSG00000164081	C9JXQ7		Homo sapiens (Human)
ENSG00000141977	Q96Q77	117286;	Homo sapiens (Human)
ENSG00000141977	M0QZ29		Homo sapiens (Human)
ENSG00000131408	P55055	7376;	Homo sapiens (Human)
ENSG00000131408	M0QYE6		Homo sapiens (Human)
ENSG00000131408	M0QZF5		Homo sapiens (Human)
ENSG00000131408	M0R0K3		Homo sapiens (Human)
ENSG00000131408	M0R1V8		Homo sapiens (Human)
ENSG00000131408	M0R229		Homo sapiens (Human)
ENSG00000131408	M0R2F9		Homo sapiens (Human)
ENSG00000131408	M0R3A7		Homo sapiens (Human)
ENSG00000089094	Q8NHM5	84678;	Homo sapiens (Human)
ENSG00000089094	A0A0C4DGG3		Homo sapiens (Human)
ENSG00000089094	F5GXC2		Homo sapiens (Human)
ENSG00000089094	F5GXW2		Homo sapiens (Human)
ENSG00000089094	F5H0A1		Homo sapiens (Human)
ENSG00000089094	F5H4A7		Homo sapiens (Human)
ENSG00000089094	F5H4X4		Homo sapiens (Human)
ENSG00000089094	F5H5W7		Homo sapiens (Human)
ENSG00000089094	F5H6N6		Homo sapiens (Human)
ENSG00000089094	F5H7T7		Homo sapiens (Human)
ENSG00000089094	F8WBN2		Homo sapiens (Human)
ENSG00000089094	S4R3G4		Homo sapiens (Human)
ENSG00000129422	Q9ULD2	57509;	Homo sapiens (Human)
ENSG00000129422	A0A0U1RQI2		Homo sapiens (Human)
ENSG00000129422	H0YC63		Homo sapiens (Human)
ENSG00000187955	Q05707	7373;	Homo sapiens (Human)
ENSG00000187955	H0YBB2		Homo sapiens (Human)
ENSG00000187955	J3QT75		Homo sapiens (Human)
ENSG00000187955	J3QT83		Homo sapiens (Human)
ENSG00000187955	Q4G0W3		Homo sapiens (Human)
ENSG00000198642	Q9P2J3	55958;	Homo sapiens (Human)
ENSG00000170382	O75325	10446;	Homo sapiens (Human)
ENSG00000188517	Q9BXS0	84570;	Homo sapiens (Human)
ENSG00000188517	A0A2R8Y760	84570;	Homo sapiens (Human)
ENSG00000188517	A8MWQ5	84570;	Homo sapiens (Human)
ENSG00000188517	D6R8Y2		Homo sapiens (Human)
ENSG00000188517	E9PNV9		Homo sapiens (Human)
ENSG00000188517	H0YAE1		Homo sapiens (Human)
ENSG00000163848	Q9UQR1	7707;	Homo sapiens (Human)
ENSG00000163848	C9J6Y6		Homo sapiens (Human)
ENSG00000163848	C9JRX0		Homo sapiens (Human)
ENSG00000163848	C9K0U4		Homo sapiens (Human)
ENSG00000163848	G5E9X2		Homo sapiens (Human)
ENSG00000166257	Q9NY72	55800;	Homo sapiens (Human)
ENSG00000166257	A0A590UJ13		Homo sapiens (Human)
ENSG00000166257	A0A590UJQ5		Homo sapiens (Human)
ENSG00000108256	Q7Z417	57532;	Homo sapiens (Human)
ENSG00000136630	Q14774	3142;	Homo sapiens (Human)
ENSG00000136630	F8VWZ5		Homo sapiens (Human)
ENSG00000100934	Q15436	10484;	Homo sapiens (Human)
ENSG00000100934	F5H365		Homo sapiens (Human)
ENSG00000100934	G3V1W4		Homo sapiens (Human)
ENSG00000100934	G3V2R6		Homo sapiens (Human)
ENSG00000100934	G3V3G5		Homo sapiens (Human)
ENSG00000100934	G3V4Q2		Homo sapiens (Human)
ENSG00000100934	G3V4V1		Homo sapiens (Human)
ENSG00000100934	G3V5K1		Homo sapiens (Human)
ENSG00000100934	G3V5X8		Homo sapiens (Human)
ENSG00000139292	O75473	8549;	Homo sapiens (Human)
ENSG00000150045	Q9NZS2	51348;	Homo sapiens (Human)
ENSG00000150045	Q4KMZ4		Homo sapiens (Human)
ENSG00000150045	Q4KN05		Homo sapiens (Human)
ENSG00000150045	Q4KN30		Homo sapiens (Human)
ENSG00000053254	O00409	1112;	Homo sapiens (Human)
ENSG00000053254	G3V3A7		Homo sapiens (Human)
ENSG00000053254	G3V4N5		Homo sapiens (Human)
ENSG00000053254	G3V5C7		Homo sapiens (Human)
ENSG00000053254	H0YJ22		Homo sapiens (Human)
ENSG00000053254	H0YJ43		Homo sapiens (Human)
ENSG00000053254	H0YJ54		Homo sapiens (Human)
ENSG00000053254	H0YJ94		Homo sapiens (Human)
ENSG00000053254	H0YJG3		Homo sapiens (Human)
ENSG00000053254	H0YJY0		Homo sapiens (Human)
ENSG00000188738	Q5CZC0	401024;	Homo sapiens (Human)
ENSG00000188738	H0Y515		Homo sapiens (Human)
ENSG00000188738	H7BZL6		Homo sapiens (Human)
ENSG00000169271	Q12988	8988;	Homo sapiens (Human)
ENSG00000108561	Q07021	708;	Homo sapiens (Human)
ENSG00000108561	A0A0G2JLC0		Homo sapiens (Human)
ENSG00000108561	I3L3B0		Homo sapiens (Human)
ENSG00000108561	I3L3Q7		Homo sapiens (Human)
ENSG00000153823	Q7Z2X4	55022;	Homo sapiens (Human)
ENSG00000153823	F5H314		Homo sapiens (Human)
ENSG00000165449	Q7RTY1	220963;	Homo sapiens (Human)
ENSG00000182132	Q9NZI2	30820;	Homo sapiens (Human)
ENSG00000182132	A0A087WTU8		Homo sapiens (Human)
ENSG00000182132	A0A0A0MS16		Homo sapiens (Human)
ENSG00000182132	A0A1B0GTZ7		Homo sapiens (Human)
ENSG00000182132	E5RJY5		Homo sapiens (Human)
ENSG00000137692	Q9BTE7	84259;	Homo sapiens (Human)
ENSG00000137692	E9PLH8		Homo sapiens (Human)
ENSG00000137692	E9PLS2		Homo sapiens (Human)
ENSG00000137692	E9PM04		Homo sapiens (Human)
ENSG00000137692	E9PM78		Homo sapiens (Human)
ENSG00000137692	E9PQV9		Homo sapiens (Human)
ENSG00000137692	H0YCN4		Homo sapiens (Human)
ENSG00000137692	H0YD80		Homo sapiens (Human)
ENSG00000137692	J3QQL8		Homo sapiens (Human)
ENSG00000135720	O43237	1783;	Homo sapiens (Human)
ENSG00000135720	B4E2E0		Homo sapiens (Human)
ENSG00000135720	H3BU48		Homo sapiens (Human)
ENSG00000135720	H3BUM4		Homo sapiens (Human)
ENSG00000135720	J3KRI4		Homo sapiens (Human)
ENSG00000135720	J3KRZ2		Homo sapiens (Human)
ENSG00000135720	J3KSD2		Homo sapiens (Human)
ENSG00000135720	J3QKK5		Homo sapiens (Human)
ENSG00000143954	Q6UW15	130120;	Homo sapiens (Human)
ENSG00000169246	Q92617		Homo sapiens (Human)
ENSG00000169246	C9K082		Homo sapiens (Human)
ENSG00000169246	E9PR77		Homo sapiens (Human)
ENSG00000169246	F5H3W2		Homo sapiens (Human)
ENSG00000169246	F5H4N5		Homo sapiens (Human)
ENSG00000166387	Q8ND30	8495;	Homo sapiens (Human)
ENSG00000166387	A0A3B3IS15		Homo sapiens (Human)
ENSG00000166387	A0A804HJY3		Homo sapiens (Human)
ENSG00000166387	A0A804HKA2	8495;	Homo sapiens (Human)
ENSG00000166387	E9PI79		Homo sapiens (Human)
ENSG00000166387	E9PIK8		Homo sapiens (Human)
ENSG00000166387	E9PJA0		Homo sapiens (Human)
ENSG00000166387	E9PK17		Homo sapiens (Human)
ENSG00000166387	E9PMH3		Homo sapiens (Human)
ENSG00000166387	E9PMN3		Homo sapiens (Human)
ENSG00000166387	E9PP16		Homo sapiens (Human)
ENSG00000166387	H0YDJ2		Homo sapiens (Human)
ENSG00000166387	H0YDM0		Homo sapiens (Human)
ENSG00000166387	H0YET1		Homo sapiens (Human)
ENSG00000198863	Q96C34		Homo sapiens (Human)
ENSG00000198863	K7EQS2		Homo sapiens (Human)
ENSG00000085465	Q12889	5016;	Homo sapiens (Human)
ENSG00000198355	Q86V86	415116;	Homo sapiens (Human)
ENSG00000143595	Q96PS8	89872;	Homo sapiens (Human)
ENSG00000170248	Q8WUM4	10015;	Homo sapiens (Human)
ENSG00000170248	A0A3B3IT07		Homo sapiens (Human)
ENSG00000170248	C9IZF9		Homo sapiens (Human)
ENSG00000170248	F8WBR8		Homo sapiens (Human)
ENSG00000170248	F8WDK9		Homo sapiens (Human)
ENSG00000170248	F8WEQ7		Homo sapiens (Human)
ENSG00000119705	Q9GZT3	81892;	Homo sapiens (Human)
ENSG00000119705	A0A087WUN7	81892;	Homo sapiens (Human)
ENSG00000119705	G3V2S9		Homo sapiens (Human)
ENSG00000119705	G3V4X6		Homo sapiens (Human)
ENSG00000119705	H0YJ07		Homo sapiens (Human)
ENSG00000119705	H0YJ40		Homo sapiens (Human)
ENSG00000119705	H0YJI1		Homo sapiens (Human)
ENSG00000119705	H0YJU7		Homo sapiens (Human)
ENSG00000119705	H0YJW7		Homo sapiens (Human)
ENSG00000119242	Q53HC0	80212;	Homo sapiens (Human)
ENSG00000119242	F5GXK2		Homo sapiens (Human)
ENSG00000119242	F5H285		Homo sapiens (Human)
ENSG00000119242	F5H2Z7		Homo sapiens (Human)
ENSG00000119242	F5H7P8		Homo sapiens (Human)
ENSG00000105717	Q9BYU1	80714;	Homo sapiens (Human)
ENSG00000105717	H0YL59		Homo sapiens (Human)
ENSG00000183401	P0C7I6	126075;	Homo sapiens (Human)
ENSG00000183401	K7EJK8		Homo sapiens (Human)
ENSG00000183401	K7EKC7		Homo sapiens (Human)
ENSG00000183401	K7EKR4		Homo sapiens (Human)
ENSG00000183401	K7EKU9		Homo sapiens (Human)
ENSG00000183401	K7EN56		Homo sapiens (Human)
ENSG00000183401	K7ENC2		Homo sapiens (Human)
ENSG00000183401	K7EPH8		Homo sapiens (Human)
ENSG00000072958	Q9BXS5	8907;	Homo sapiens (Human)
ENSG00000072958	A0A087WZX7		Homo sapiens (Human)
ENSG00000072958	E7ENJ6		Homo sapiens (Human)
ENSG00000072958	K7EJL1		Homo sapiens (Human)
ENSG00000072958	K7ENA7		Homo sapiens (Human)
ENSG00000072958	K7EPJ8		Homo sapiens (Human)
ENSG00000072958	K7EQ90		Homo sapiens (Human)
ENSG00000072958	K7EQX3		Homo sapiens (Human)
ENSG00000072958	K7ER75		Homo sapiens (Human)
ENSG00000175220	Q07960	392;	Homo sapiens (Human)
ENSG00000175220	E9PNR6		Homo sapiens (Human)
ENSG00000175220	H0YE29		Homo sapiens (Human)
ENSG00000166295	Q96DE5	119504;	Homo sapiens (Human)
ENSG00000166295	A0A087WUN5	119504;	Homo sapiens (Human)
ENSG00000004534	P78332	10180;	Homo sapiens (Human)
ENSG00000004534	C9J250		Homo sapiens (Human)
ENSG00000004534	C9JII0		Homo sapiens (Human)
ENSG00000004534	C9JMC8		Homo sapiens (Human)
ENSG00000004534	C9JSL1		Homo sapiens (Human)
ENSG00000004534	E9PGM9	10180;	Homo sapiens (Human)
ENSG00000004534	F8WCA5		Homo sapiens (Human)
ENSG00000004534	F8WCT0		Homo sapiens (Human)
ENSG00000004534	F8WF63		Homo sapiens (Human)
ENSG00000177025	Q8NEA5	147685;	Homo sapiens (Human)
ENSG00000205084	Q9H6L2	79583;	Homo sapiens (Human)
ENSG00000205084	A0A087WW60		Homo sapiens (Human)
ENSG00000205084	A0A8I5KU61		Homo sapiens (Human)
ENSG00000205084	A0A8I5KUT8		Homo sapiens (Human)
ENSG00000205084	A0A8I5KVD3		Homo sapiens (Human)
ENSG00000205084	A0A8I5KVP2		Homo sapiens (Human)
ENSG00000205084	A0A8I5KX99		Homo sapiens (Human)
ENSG00000205084	A0A8I5QJQ3		Homo sapiens (Human)
ENSG00000205084	H3BMW7		Homo sapiens (Human)
ENSG00000205084	H3BPY4		Homo sapiens (Human)
ENSG00000205084	H3BTN6		Homo sapiens (Human)
ENSG00000101444	P23526	191;	Homo sapiens (Human)
ENSG00000148296	O75683	6838;	Homo sapiens (Human)
ENSG00000244482	Q6PI73		Homo sapiens (Human)
ENSG00000244482	B5ME96		Homo sapiens (Human)
ENSG00000164938	Q96A56	94241;	Homo sapiens (Human)
ENSG00000198189	Q8NBQ5	51170;	Homo sapiens (Human)
ENSG00000198189	D6RCD0		Homo sapiens (Human)
ENSG00000179029	Q6UX40	84314;	Homo sapiens (Human)
ENSG00000179029	B2RDT5		Homo sapiens (Human)
ENSG00000179029	B3KNL7		Homo sapiens (Human)
ENSG00000179029	E9PIH0		Homo sapiens (Human)
ENSG00000162576	Q9BRK3	54587;	Homo sapiens (Human)
ENSG00000158270	Q5KU26	81035;	Homo sapiens (Human)
ENSG00000169992	Q8NFZ4	57555;	Homo sapiens (Human)
ENSG00000169992	I3L498		Homo sapiens (Human)
ENSG00000120500	P36575	407;	Homo sapiens (Human)
ENSG00000120500	D6RCT3		Homo sapiens (Human)
ENSG00000156256	Q9Y5T5	10600;	Homo sapiens (Human)
ENSG00000156256	H9KVB6		Homo sapiens (Human)
ENSG00000155275	Q8IYL2	152992;	Homo sapiens (Human)
ENSG00000155275	H0YDS2		Homo sapiens (Human)
ENSG00000111775	P12074	1337;	Homo sapiens (Human)
ENSG00000189252	Q5MJ09	139067;	Homo sapiens (Human)
ENSG00000112893	Q16706	4124;	Homo sapiens (Human)
ENSG00000112761	O95389	8838;	Homo sapiens (Human)
ENSG00000112761	A0A6I8PRG4		Homo sapiens (Human)
ENSG00000112761	F8WC24		Homo sapiens (Human)
ENSG00000112761	G3V0J1		Homo sapiens (Human)
ENSG00000100462	O14744	10419;	Homo sapiens (Human)
ENSG00000100462	C9JSX3		Homo sapiens (Human)
ENSG00000100462	G3V2F5		Homo sapiens (Human)
ENSG00000100462	G3V2L6		Homo sapiens (Human)
ENSG00000100462	G3V2X6		Homo sapiens (Human)
ENSG00000100462	G3V3A3		Homo sapiens (Human)
ENSG00000100462	G3V507		Homo sapiens (Human)
ENSG00000100462	G3V580		Homo sapiens (Human)
ENSG00000100462	G3V5L5		Homo sapiens (Human)
ENSG00000100462	G3V5T6		Homo sapiens (Human)
ENSG00000100462	H0YJ77		Homo sapiens (Human)
ENSG00000100462	H0YJD3		Homo sapiens (Human)
ENSG00000100462	H0YJX6		Homo sapiens (Human)
ENSG00000100462	H0YJY6		Homo sapiens (Human)
ENSG00000100462	H7BZ44		Homo sapiens (Human)
ENSG00000167965	Q9BVC4	64223;	Homo sapiens (Human)
ENSG00000167965	A0A0A0MR05		Homo sapiens (Human)
ENSG00000167965	H3BM50		Homo sapiens (Human)
ENSG00000167965	H3BN58		Homo sapiens (Human)
ENSG00000167965	H3BPT1		Homo sapiens (Human)
ENSG00000167965	H3BPU5		Homo sapiens (Human)
ENSG00000167965	H3BQ74		Homo sapiens (Human)
ENSG00000167965	H3BR25		Homo sapiens (Human)
